Filepath,Pitchpath,Emotion
../dataset/mlend/MLEndSND_Public/25812.wav,augmented_pitch\25812_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1046_WSI_NEU_XX.wav,augmented_pitch\1046_WSI_NEU_XX_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1080_IEO_HAP_HI.wav,augmented_pitch\1080_IEO_HAP_HI_pitch.wav,Happy
../dataset/ravdess/Actor_03/03-01-08-01-02-01-03.wav,augmented_pitch\03-01-08-01-02-01-03_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1012_TAI_FEA_XX.wav,augmented_pitch\1012_TAI_FEA_XX_pitch.wav,Fear
../dataset/crema-d/AudioWAV/1068_IEO_HAP_LO.wav,augmented_pitch\1068_IEO_HAP_LO_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/14641.wav,augmented_pitch\14641_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1070_TSI_NEU_XX.wav,augmented_pitch\1070_TSI_NEU_XX_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1091_WSI_HAP_XX.wav,augmented_pitch\1091_WSI_HAP_XX_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/32971.wav,augmented_pitch\32971_pitch.wav,Question
../dataset/esd/0016/Angry/0016_000563.wav,augmented_pitch\0016_000563_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1018_TAI_ANG_XX.wav,augmented_pitch\1018_TAI_ANG_XX_pitch.wav,Anger
../dataset/esd/0015/Sad/0015_001071.wav,augmented_pitch\0015_001071_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/26661.wav,augmented_pitch\26661_pitch.wav,Neutral
../dataset/meld/train/dia93_utt7.mp4,augmented_pitch\dia93_utt7_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/15082.wav,augmented_pitch\15082_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/34361.wav,augmented_pitch\34361_pitch.wav,Neutral
../dataset/esd/0015/Sad/0015_001299.wav,augmented_pitch\0015_001299_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/08137.wav,augmented_pitch\08137_pitch.wav,Question
../dataset/crema-d/AudioWAV/1086_ITS_ANG_XX.wav,augmented_pitch\1086_ITS_ANG_XX_pitch.wav,Anger
../dataset/tess/OAF_Sad/OAF_love_sad.wav,augmented_pitch\OAF_love_sad_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/32199.wav,augmented_pitch\32199_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/16733.wav,augmented_pitch\16733_pitch.wav,Bored
../dataset/meld/train/dia853_utt7.mp4,augmented_pitch\dia853_utt7_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/32888.wav,augmented_pitch\32888_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/42922.wav,augmented_pitch\42922_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/14978.wav,augmented_pitch\14978_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/10481.wav,augmented_pitch\10481_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/33936.wav,augmented_pitch\33936_pitch.wav,Question
../dataset/tess/YAF_fear/YAF_rain_fear.wav,augmented_pitch\YAF_rain_fear_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/36885.wav,augmented_pitch\36885_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/32860.wav,augmented_pitch\32860_pitch.wav,Question
../dataset/esd/0014/Angry/0014_000444.wav,augmented_pitch\0014_000444_pitch.wav,Anger
../dataset/meld/train/dia429_utt1.mp4,augmented_pitch\dia429_utt1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/21019.wav,augmented_pitch\21019_pitch.wav,Neutral
../dataset/esd/0012/Surprise/0012_001516.wav,augmented_pitch\0012_001516_pitch.wav,Surprise
../dataset/esd/0015/Sad/0015_001098.wav,augmented_pitch\0015_001098_pitch.wav,Sad
../dataset/esd/0015/Happy/0015_000890.wav,augmented_pitch\0015_000890_pitch.wav,Happy
../dataset/meld/train/dia610_utt2.mp4,augmented_pitch\dia610_utt2_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/09163.wav,augmented_pitch\09163_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/35983.wav,augmented_pitch\35983_pitch.wav,Question
../dataset/tess/YAF_happy/YAF_came_happy.wav,augmented_pitch\YAF_came_happy_pitch.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_neutral_13a_2.wav,augmented_pitch\female1_neutral_13a_2_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/05891.wav,augmented_pitch\05891_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/15677.wav,augmented_pitch\15677_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1048_MTI_NEU_XX.wav,augmented_pitch\1048_MTI_NEU_XX_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1025_MTI_SAD_XX.wav,augmented_pitch\1025_MTI_SAD_XX_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1036_WSI_FEA_XX.wav,augmented_pitch\1036_WSI_FEA_XX_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/21973.wav,augmented_pitch\21973_pitch.wav,Neutral
../dataset/esd/0020/Happy/0020_000941.wav,augmented_pitch\0020_000941_pitch.wav,Happy
../dataset/esd/0017/Angry/0017_000447.wav,augmented_pitch\0017_000447_pitch.wav,Anger
../dataset/esd/0018/Sad/0018_001290.wav,augmented_pitch\0018_001290_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/42389.wav,augmented_pitch\42389_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/28335.wav,augmented_pitch\28335_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1090_IWW_FEA_XX.wav,augmented_pitch\1090_IWW_FEA_XX_pitch.wav,Fear
../dataset/meld/train/dia767_utt7.mp4,augmented_pitch\dia767_utt7_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/25465.wav,augmented_pitch\25465_pitch.wav,Neutral
../dataset/esd/0014/Sad/0014_001051.wav,augmented_pitch\0014_001051_pitch.wav,Sad
../dataset/meld/train/dia572_utt6.mp4,augmented_pitch\dia572_utt6_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/34641.wav,augmented_pitch\34641_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/36236.wav,augmented_pitch\36236_pitch.wav,Neutral
../dataset/esd/0018/Neutral/0018_000065.wav,augmented_pitch\0018_000065_pitch.wav,Neutral
../dataset/esd/0016/Neutral/0016_000340.wav,augmented_pitch\0016_000340_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/13593.wav,augmented_pitch\13593_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1003_WSI_NEU_XX.wav,augmented_pitch\1003_WSI_NEU_XX_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/01762.wav,augmented_pitch\01762_pitch.wav,Bored
../dataset/esd/0014/Sad/0014_001254.wav,augmented_pitch\0014_001254_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/12165.wav,augmented_pitch\12165_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/37978.wav,augmented_pitch\37978_pitch.wav,Happy
../dataset/esd/0012/Surprise/0012_001683.wav,augmented_pitch\0012_001683_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/21180.wav,augmented_pitch\21180_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/42683.wav,augmented_pitch\42683_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/39639.wav,augmented_pitch\39639_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/27261.wav,augmented_pitch\27261_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1083_IWW_FEA_XX.wav,augmented_pitch\1083_IWW_FEA_XX_pitch.wav,Fear
../dataset/crema-d/AudioWAV/1033_TSI_DIS_XX.wav,augmented_pitch\1033_TSI_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/36200.wav,augmented_pitch\36200_pitch.wav,Happy
../dataset/esd/0019/Surprise/0019_001495.wav,augmented_pitch\0019_001495_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/30818.wav,augmented_pitch\30818_pitch.wav,Question
../dataset/esd/0011/Neutral/0011_000051.wav,augmented_pitch\0011_000051_pitch.wav,Neutral
../dataset/esd/0017/Angry/0017_000465.wav,augmented_pitch\0017_000465_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/40081.wav,augmented_pitch\40081_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1002_IOM_ANG_XX.wav,augmented_pitch\1002_IOM_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/42785.wav,augmented_pitch\42785_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/20923.wav,augmented_pitch\20923_pitch.wav,Question
../dataset/esd/0017/Angry/0017_000356.wav,augmented_pitch\0017_000356_pitch.wav,Anger
../dataset/crema-d/AudioWAV/1019_IWL_DIS_XX.wav,augmented_pitch\1019_IWL_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/30444.wav,augmented_pitch\30444_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1042_TAI_ANG_XX.wav,augmented_pitch\1042_TAI_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/45101.wav,augmented_pitch\45101_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/23693.wav,augmented_pitch\23693_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/36964.wav,augmented_pitch\36964_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1081_WSI_HAP_XX.wav,augmented_pitch\1081_WSI_HAP_XX_pitch.wav,Happy
../dataset/esd/0013/Happy/0013_000937.wav,augmented_pitch\0013_000937_pitch.wav,Happy
../dataset/meld/train/dia515_utt5.mp4,augmented_pitch\dia515_utt5_pitch.wav,Neutral
../dataset/tess/YAF_neutral/YAF_near_neutral.wav,augmented_pitch\YAF_near_neutral_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1043_WSI_DIS_XX.wav,augmented_pitch\1043_WSI_DIS_XX_pitch.wav,Disgust
../dataset/tess/OAF_angry/OAF_note_angry.wav,augmented_pitch\OAF_note_angry_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/13240.wav,augmented_pitch\13240_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1035_TAI_ANG_XX.wav,augmented_pitch\1035_TAI_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/35873.wav,augmented_pitch\35873_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/22730.wav,augmented_pitch\22730_pitch.wav,Happy
../dataset/esd/0011/Surprise/0011_001465.wav,augmented_pitch\0011_001465_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1090_WSI_FEA_XX.wav,augmented_pitch\1090_WSI_FEA_XX_pitch.wav,Fear
../dataset/crema-d/AudioWAV/1028_TAI_FEA_XX.wav,augmented_pitch\1028_TAI_FEA_XX_pitch.wav,Fear
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_angry_5a_1.wav,augmented_pitch\male1_angry_5a_1_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/23592.wav,augmented_pitch\23592_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/07339.wav,augmented_pitch\07339_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/02272.wav,augmented_pitch\02272_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1015_IEO_DIS_MD.wav,augmented_pitch\1015_IEO_DIS_MD_pitch.wav,Disgust
../dataset/esd/0012/Happy/0012_000873.wav,augmented_pitch\0012_000873_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/03491.wav,augmented_pitch\03491_pitch.wav,Happy
../dataset/meld/train/dia151_utt0.mp4,augmented_pitch\dia151_utt0_pitch.wav,Happy
../dataset/esd/0015/Sad/0015_001097.wav,augmented_pitch\0015_001097_pitch.wav,Sad
../dataset/esd/0011/Surprise/0011_001474.wav,augmented_pitch\0011_001474_pitch.wav,Surprise
../dataset/tess/YAF_fear/YAF_thumb_fear.wav,augmented_pitch\YAF_thumb_fear_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/22225.wav,augmented_pitch\22225_pitch.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_neutral_4b_1.wav,augmented_pitch\female2_neutral_4b_1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/07266.wav,augmented_pitch\07266_pitch.wav,Happy
../dataset/esd/0015/Happy/0015_000854.wav,augmented_pitch\0015_000854_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1007_IWW_SAD_XX.wav,augmented_pitch\1007_IWW_SAD_XX_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/08457.wav,augmented_pitch\08457_pitch.wav,Question
../dataset/esd/0020/Neutral/0020_000067.wav,augmented_pitch\0020_000067_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/36343.wav,augmented_pitch\36343_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/30562.wav,augmented_pitch\30562_pitch.wav,Neutral
../dataset/esd/0020/Surprise/0020_001669.wav,augmented_pitch\0020_001669_pitch.wav,Surprise
../dataset/esd/0016/Happy/0016_000875.wav,augmented_pitch\0016_000875_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/09084.wav,augmented_pitch\09084_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1022_IWW_NEU_XX.wav,augmented_pitch\1022_IWW_NEU_XX_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/21694.wav,augmented_pitch\21694_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/21997.wav,augmented_pitch\21997_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/20866.wav,augmented_pitch\20866_pitch.wav,Bored
../dataset/esd/0019/Angry/0019_000506.wav,augmented_pitch\0019_000506_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/19766.wav,augmented_pitch\19766_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/15601.wav,augmented_pitch\15601_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/23259.wav,augmented_pitch\23259_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/13347.wav,augmented_pitch\13347_pitch.wav,Question
../dataset/esd/0012/Surprise/0012_001599.wav,augmented_pitch\0012_001599_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/34887.wav,augmented_pitch\34887_pitch.wav,Bored
../dataset/tess/YAF_disgust/YAF_shawl_disgust.wav,augmented_pitch\YAF_shawl_disgust_pitch.wav,Disgust
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_angry_10a_1.wav,augmented_pitch\male2_angry_10a_1_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/14929.wav,augmented_pitch\14929_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/40731.wav,augmented_pitch\40731_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/14595.wav,augmented_pitch\14595_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/45289.wav,augmented_pitch\45289_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/21197.wav,augmented_pitch\21197_pitch.wav,Question
../dataset/esd/0019/Sad/0019_001271.wav,augmented_pitch\0019_001271_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/08780.wav,augmented_pitch\08780_pitch.wav,Happy
../dataset/esd/0016/Sad/0016_001102.wav,augmented_pitch\0016_001102_pitch.wav,Sad
../dataset/esd/0013/Sad/0013_001192.wav,augmented_pitch\0013_001192_pitch.wav,Sad
../dataset/meld/train/dia650_utt7.mp4,augmented_pitch\dia650_utt7_pitch.wav,Neutral
../dataset/meld/train/dia992_utt15.mp4,augmented_pitch\dia992_utt15_pitch.wav,Sad
../dataset/esd/0014/Surprise/0014_001562.wav,augmented_pitch\0014_001562_pitch.wav,Surprise
../dataset/mlend/MLEndSND_Public/30716.wav,augmented_pitch\30716_pitch.wav,Neutral
../dataset/meld/train/dia509_utt10.mp4,augmented_pitch\dia509_utt10_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/08057.wav,augmented_pitch\08057_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/43257.wav,augmented_pitch\43257_pitch.wav,Happy
../dataset/esd/0020/Neutral/0020_000318.wav,augmented_pitch\0020_000318_pitch.wav,Neutral
../dataset/meld/train/dia34_utt2.mp4,augmented_pitch\dia34_utt2_pitch.wav,Neutral
../dataset/esd/0015/Sad/0015_001127.wav,augmented_pitch\0015_001127_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/20893.wav,augmented_pitch\20893_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/14469.wav,augmented_pitch\14469_pitch.wav,Neutral
../dataset/esd/0017/Happy/0017_000735.wav,augmented_pitch\0017_000735_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/25247.wav,augmented_pitch\25247_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1074_DFA_HAP_XX.wav,augmented_pitch\1074_DFA_HAP_XX_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/31712.wav,augmented_pitch\31712_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1021_WSI_FEA_XX.wav,augmented_pitch\1021_WSI_FEA_XX_pitch.wav,Fear
../dataset/esd/0014/Happy/0014_001043.wav,augmented_pitch\0014_001043_pitch.wav,Happy
../dataset/esd/0012/Sad/0012_001299.wav,augmented_pitch\0012_001299_pitch.wav,Sad
../dataset/tess/OAF_Pleasant_surprise/OAF_moon_ps.wav,augmented_pitch\OAF_moon_ps_pitch.wav,Surprise
../dataset/meld/train/dia435_utt9.mp4,augmented_pitch\dia435_utt9_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1010_DFA_DIS_XX.wav,augmented_pitch\1010_DFA_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/40449.wav,augmented_pitch\40449_pitch.wav,Neutral
../dataset/meld/train/dia195_utt8.mp4,augmented_pitch\dia195_utt8_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/26141.wav,augmented_pitch\26141_pitch.wav,Bored
../dataset/esd/0017/Sad/0017_001311.wav,augmented_pitch\0017_001311_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/15791.wav,augmented_pitch\15791_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/13208.wav,augmented_pitch\13208_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/31543.wav,augmented_pitch\31543_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/30774.wav,augmented_pitch\30774_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/15907.wav,augmented_pitch\15907_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1006_TAI_DIS_XX.wav,augmented_pitch\1006_TAI_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/44401.wav,augmented_pitch\44401_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/43486.wav,augmented_pitch\43486_pitch.wav,Happy
../dataset/meld/train/dia834_utt9.mp4,augmented_pitch\dia834_utt9_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/19530.wav,augmented_pitch\19530_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/41731.wav,augmented_pitch\41731_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/45218.wav,augmented_pitch\45218_pitch.wav,Question
../dataset/crema-d/AudioWAV/1090_IEO_SAD_LO.wav,augmented_pitch\1090_IEO_SAD_LO_pitch.wav,Sad
../dataset/esd/0018/Angry/0018_000535.wav,augmented_pitch\0018_000535_pitch.wav,Anger
../dataset/esd/0015/Surprise/0015_001671.wav,augmented_pitch\0015_001671_pitch.wav,Surprise
../dataset/crema-d/AudioWAV/1085_MTI_SAD_XX.wav,augmented_pitch\1085_MTI_SAD_XX_pitch.wav,Sad
../dataset/esd/0014/Surprise/0014_001458.wav,augmented_pitch\0014_001458_pitch.wav,Surprise
../dataset/esd/0014/Sad/0014_001275.wav,augmented_pitch\0014_001275_pitch.wav,Sad
../dataset/meld/train/dia642_utt4.mp4,augmented_pitch\dia642_utt4_pitch.wav,Neutral
../dataset/meld/train/dia89_utt16.mp4,augmented_pitch\dia89_utt16_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/25228.wav,augmented_pitch\25228_pitch.wav,Neutral
../dataset/esd/0019/Sad/0019_001371.wav,augmented_pitch\0019_001371_pitch.wav,Sad
../dataset/crema-d/AudioWAV/1003_IEO_HAP_HI.wav,augmented_pitch\1003_IEO_HAP_HI_pitch.wav,Happy
../dataset/esd/0012/Sad/0012_001287.wav,augmented_pitch\0012_001287_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/10683.wav,augmented_pitch\10683_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1014_DFA_DIS_XX.wav,augmented_pitch\1014_DFA_DIS_XX_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/16580.wav,augmented_pitch\16580_pitch.wav,Happy
../dataset/esd/0017/Sad/0017_001175.wav,augmented_pitch\0017_001175_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/24663.wav,augmented_pitch\24663_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/01508.wav,augmented_pitch\01508_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/40947.wav,augmented_pitch\40947_pitch.wav,Neutral
../dataset/tess/OAF_Fear/OAF_boat_fear.wav,augmented_pitch\OAF_boat_fear_pitch.wav,Fear
../dataset/mlend/MLEndSND_Public/33899.wav,augmented_pitch\33899_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/11953.wav,augmented_pitch\11953_pitch.wav,Neutral
../dataset/meld/train/dia629_utt4.mp4,augmented_pitch\dia629_utt4_pitch.wav,Happy
../dataset/crema-d/AudioWAV/1078_TSI_NEU_XX.wav,augmented_pitch\1078_TSI_NEU_XX_pitch.wav,Neutral
../dataset/esd/0017/Happy/0017_000975.wav,augmented_pitch\0017_000975_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/45615.wav,augmented_pitch\45615_pitch.wav,Neutral
../dataset/esd/0015/Sad/0015_001138.wav,augmented_pitch\0015_001138_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/27068.wav,augmented_pitch\27068_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/04565.wav,augmented_pitch\04565_pitch.wav,Question
../dataset/meld/train/dia471_utt1.mp4,augmented_pitch\dia471_utt1_pitch.wav,Disgust
../dataset/mlend/MLEndSND_Public/39235.wav,augmented_pitch\39235_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/31703.wav,augmented_pitch\31703_pitch.wav,Bored
../dataset/crema-d/AudioWAV/1072_DFA_HAP_XX.wav,augmented_pitch\1072_DFA_HAP_XX_pitch.wav,Happy
../dataset/esd/0011/Happy/0011_000702.wav,augmented_pitch\0011_000702_pitch.wav,Happy
../dataset/meld/train/dia660_utt1.mp4,augmented_pitch\dia660_utt1_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/06652.wav,augmented_pitch\06652_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/36342.wav,augmented_pitch\36342_pitch.wav,Bored
../dataset/esd/0015/Angry/0015_000357.wav,augmented_pitch\0015_000357_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/43260.wav,augmented_pitch\43260_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/22540.wav,augmented_pitch\22540_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/32443.wav,augmented_pitch\32443_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/13826.wav,augmented_pitch\13826_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/38178.wav,augmented_pitch\38178_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/44547.wav,augmented_pitch\44547_pitch.wav,Neutral
../dataset/meld/train/dia356_utt11.mp4,augmented_pitch\dia356_utt11_pitch.wav,Surprise
../dataset/esd/0016/Neutral/0016_000339.wav,augmented_pitch\0016_000339_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1068_ITH_ANG_XX.wav,augmented_pitch\1068_ITH_ANG_XX_pitch.wav,Anger
../dataset/mlend/MLEndSND_Public/15080.wav,augmented_pitch\15080_pitch.wav,Neutral
../dataset/esd/0016/Angry/0016_000438.wav,augmented_pitch\0016_000438_pitch.wav,Anger
../dataset/esd/0016/Sad/0016_001330.wav,augmented_pitch\0016_001330_pitch.wav,Sad
../dataset/mlend/MLEndSND_Public/13676.wav,augmented_pitch\13676_pitch.wav,Neutral
../dataset/crema-d/AudioWAV/1009_WSI_FEA_XX.wav,augmented_pitch\1009_WSI_FEA_XX_pitch.wav,Fear
../dataset/meld/train/dia689_utt7.mp4,augmented_pitch\dia689_utt7_pitch.wav,Happy
../dataset/mlend/MLEndSND_Public/39464.wav,augmented_pitch\39464_pitch.wav,Question
../dataset/esd/0017/Angry/0017_000445.wav,augmented_pitch\0017_000445_pitch.wav,Anger
../dataset/esd/0020/Neutral/0020_000238.wav,augmented_pitch\0020_000238_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/12569.wav,augmented_pitch\12569_pitch.wav,Neutral
../dataset/mlend/MLEndSND_Public/14849.wav,augmented_pitch\14849_pitch.wav,Bored
../dataset/mlend/MLEndSND_Public/12177.wav,augmented_pitch\12177_pitch.wav,Question
../dataset/mlend/MLEndSND_Public/03839.wav,augmented_pitch\03839_pitch.wav,Question
../dataset/meld/train/dia32_utt6.mp4,augmented_pitch\dia32_utt6_pitch.wav,Surprise
