Filepath,Timepath,Emotion
../dataset/mlend/MLEndSND_Public/24396.wav,augmented_time\24396_time.wav,Happy
../dataset/esd/0015/Angry/0015_000412.wav,augmented_time\0015_000412_time.wav,Anger
../dataset/mlend/MLEndSND_Public/12998.wav,augmented_time\12998_time.wav,Question
../dataset/esd/0018/Sad/0018_001300.wav,augmented_time\0018_001300_time.wav,Sad
../dataset/mlend/MLEndSND_Public/22122.wav,augmented_time\22122_time.wav,Happy
../dataset/esd/0013/Sad/0013_001285.wav,augmented_time\0013_001285_time.wav,Sad
../dataset/mlend/MLEndSND_Public/07699.wav,augmented_time\07699_time.wav,Question
../dataset/tess/OAF_Pleasant_surprise/OAF_youth_ps.wav,augmented_time\OAF_youth_ps_time.wav,Surprise
../dataset/esd/0018/Happy/0018_000724.wav,augmented_time\0018_000724_time.wav,Happy
../dataset/mlend/MLEndSND_Public/33614.wav,augmented_time\33614_time.wav,Happy
../dataset/mlend/MLEndSND_Public/46028.wav,augmented_time\46028_time.wav,Question
../dataset/mlend/MLEndSND_Public/10562.wav,augmented_time\10562_time.wav,Neutral
../dataset/crema-d/AudioWAV/1041_IOM_SAD_XX.wav,augmented_time\1041_IOM_SAD_XX_time.wav,Sad
../dataset/mlend/MLEndSND_Public/36523.wav,augmented_time\36523_time.wav,Question
../dataset/esd/0014/Sad/0014_001273.wav,augmented_time\0014_001273_time.wav,Sad
../dataset/meld/train/dia646_utt19.mp4,augmented_time\dia646_utt19_time.wav,Happy
../dataset/ravdess/Actor_22/03-01-04-01-01-01-22.wav,augmented_time\03-01-04-01-01-01-22_time.wav,Sad
../dataset/esd/0019/Sad/0019_001331.wav,augmented_time\0019_001331_time.wav,Sad
../dataset/meld/train/dia955_utt0.mp4,augmented_time\dia955_utt0_time.wav,Surprise
../dataset/tess/OAF_happy/OAF_page_happy.wav,augmented_time\OAF_page_happy_time.wav,Happy
../dataset/crema-d/AudioWAV/1047_DFA_FEA_XX.wav,augmented_time\1047_DFA_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/10837.wav,augmented_time\10837_time.wav,Question
../dataset/mlend/MLEndSND_Public/22987.wav,augmented_time\22987_time.wav,Bored
../dataset/crema-d/AudioWAV/1089_TIE_ANG_XX.wav,augmented_time\1089_TIE_ANG_XX_time.wav,Anger
../dataset/esd/0017/Angry/0017_000423.wav,augmented_time\0017_000423_time.wav,Anger
../dataset/esd/0013/Surprise/0013_001689.wav,augmented_time\0013_001689_time.wav,Surprise
../dataset/crema-d/AudioWAV/1004_IEO_DIS_MD.wav,augmented_time\1004_IEO_DIS_MD_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/21745.wav,augmented_time\21745_time.wav,Question
../dataset/crema-d/AudioWAV/1004_ITH_NEU_XX.wav,augmented_time\1004_ITH_NEU_XX_time.wav,Neutral
../dataset/esd/0013/Surprise/0013_001557.wav,augmented_time\0013_001557_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/09161.wav,augmented_time\09161_time.wav,Happy
../dataset/meld/train/dia831_utt1.mp4,augmented_time\dia831_utt1_time.wav,Anger
../dataset/meld/train/dia1026_utt8.mp4,augmented_time\dia1026_utt8_time.wav,Happy
../dataset/esd/0017/Angry/0017_000528.wav,augmented_time\0017_000528_time.wav,Anger
../dataset/mlend/MLEndSND_Public/00740.wav,augmented_time\00740_time.wav,Happy
../dataset/mlend/MLEndSND_Public/27104.wav,augmented_time\27104_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/27784.wav,augmented_time\27784_time.wav,Bored
../dataset/esd/0015/Angry/0015_000413.wav,augmented_time\0015_000413_time.wav,Anger
../dataset/mlend/MLEndSND_Public/07702.wav,augmented_time\07702_time.wav,Happy
../dataset/esd/0015/Surprise/0015_001468.wav,augmented_time\0015_001468_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/33399.wav,augmented_time\33399_time.wav,Question
../dataset/mlend/MLEndSND_Public/20924.wav,augmented_time\20924_time.wav,Happy
../dataset/esd/0014/Angry/0014_000659.wav,augmented_time\0014_000659_time.wav,Anger
../dataset/mlend/MLEndSND_Public/37514.wav,augmented_time\37514_time.wav,Bored
../dataset/esd/0017/Neutral/0017_000329.wav,augmented_time\0017_000329_time.wav,Neutral
../dataset/meld/train/dia331_utt5.mp4,augmented_time\dia331_utt5_time.wav,Neutral
../dataset/esd/0019/Happy/0019_000811.wav,augmented_time\0019_000811_time.wav,Happy
../dataset/meld/train/dia885_utt2.mp4,augmented_time\dia885_utt2_time.wav,Neutral
../dataset/meld/train/dia836_utt2.mp4,augmented_time\dia836_utt2_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/14617.wav,augmented_time\14617_time.wav,Bored
../dataset/mlend/MLEndSND_Public/30420.wav,augmented_time\30420_time.wav,Question
../dataset/mlend/MLEndSND_Public/00605.wav,augmented_time\00605_time.wav,Happy
../dataset/esd/0013/Surprise/0013_001675.wav,augmented_time\0013_001675_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/22312.wav,augmented_time\22312_time.wav,Bored
../dataset/esd/0018/Sad/0018_001052.wav,augmented_time\0018_001052_time.wav,Sad
../dataset/esd/0017/Angry/0017_000441.wav,augmented_time\0017_000441_time.wav,Anger
../dataset/mlend/MLEndSND_Public/20661.wav,augmented_time\20661_time.wav,Happy
../dataset/esd/0013/Angry/0013_000595.wav,augmented_time\0013_000595_time.wav,Anger
../dataset/mlend/MLEndSND_Public/38699.wav,augmented_time\38699_time.wav,Question
../dataset/esd/0012/Sad/0012_001114.wav,augmented_time\0012_001114_time.wav,Sad
../dataset/mlend/MLEndSND_Public/04855.wav,augmented_time\04855_time.wav,Bored
../dataset/esd/0020/Sad/0020_001123.wav,augmented_time\0020_001123_time.wav,Sad
../dataset/mlend/MLEndSND_Public/06970.wav,augmented_time\06970_time.wav,Bored
../dataset/meld/train/dia131_utt1.mp4,augmented_time\dia131_utt1_time.wav,Sad
../dataset/mlend/MLEndSND_Public/24182.wav,augmented_time\24182_time.wav,Bored
../dataset/esd/0018/Happy/0018_001036.wav,augmented_time\0018_001036_time.wav,Happy
../dataset/crema-d/AudioWAV/1065_IWW_ANG_XX.wav,augmented_time\1065_IWW_ANG_XX_time.wav,Anger
../dataset/mlend/MLEndSND_Public/17338.wav,augmented_time\17338_time.wav,Question
../dataset/ravdess/Actor_24/03-01-06-01-02-01-24.wav,augmented_time\03-01-06-01-02-01-24_time.wav,Fear
../dataset/esd/0012/Surprise/0012_001735.wav,augmented_time\0012_001735_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/13936.wav,augmented_time\13936_time.wav,Question
../dataset/crema-d/AudioWAV/1069_ITH_ANG_XX.wav,augmented_time\1069_ITH_ANG_XX_time.wav,Anger
../dataset/esd/0015/Surprise/0015_001647.wav,augmented_time\0015_001647_time.wav,Surprise
../dataset/esd/0015/Sad/0015_001088.wav,augmented_time\0015_001088_time.wav,Sad
../dataset/mlend/MLEndSND_Public/20478.wav,augmented_time\20478_time.wav,Happy
../dataset/tess/OAF_Pleasant_surprise/OAF_young_ps.wav,augmented_time\OAF_young_ps_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/09299.wav,augmented_time\09299_time.wav,Bored
../dataset/mlend/MLEndSND_Public/02739.wav,augmented_time\02739_time.wav,Bored
../dataset/mlend/MLEndSND_Public/37996.wav,augmented_time\37996_time.wav,Neutral
../dataset/esd/0013/Sad/0013_001394.wav,augmented_time\0013_001394_time.wav,Sad
../dataset/meld/train/dia333_utt0.mp4,augmented_time\dia333_utt0_time.wav,Neutral
../dataset/esd/0013/Angry/0013_000661.wav,augmented_time\0013_000661_time.wav,Anger
../dataset/meld/train/dia327_utt2.mp4,augmented_time\dia327_utt2_time.wav,Surprise
../dataset/esd/0012/Neutral/0012_000333.wav,augmented_time\0012_000333_time.wav,Neutral
../dataset/esd/0018/Angry/0018_000692.wav,augmented_time\0018_000692_time.wav,Anger
../dataset/esd/0018/Sad/0018_001316.wav,augmented_time\0018_001316_time.wav,Sad
../dataset/esd/0018/Angry/0018_000681.wav,augmented_time\0018_000681_time.wav,Anger
../dataset/mlend/MLEndSND_Public/25237.wav,augmented_time\25237_time.wav,Neutral
../dataset/esd/0012/Surprise/0012_001496.wav,augmented_time\0012_001496_time.wav,Surprise
../dataset/esd/0019/Angry/0019_000582.wav,augmented_time\0019_000582_time.wav,Anger
../dataset/mlend/MLEndSND_Public/12574.wav,augmented_time\12574_time.wav,Happy
../dataset/esd/0015/Neutral/0015_000213.wav,augmented_time\0015_000213_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/37105.wav,augmented_time\37105_time.wav,Question
../dataset/meld/train/dia667_utt4.mp4,augmented_time\dia667_utt4_time.wav,Happy
../dataset/tess/YAF_angry/YAF_sell_angry.wav,augmented_time\YAF_sell_angry_time.wav,Anger
../dataset/mlend/MLEndSND_Public/29783.wav,augmented_time\29783_time.wav,Neutral
../dataset/crema-d/AudioWAV/1011_DFA_FEA_XX.wav,augmented_time\1011_DFA_FEA_XX_time.wav,Fear
../dataset/mlend/MLEndSND_Public/19684.wav,augmented_time\19684_time.wav,Happy
../dataset/mlend/MLEndSND_Public/41643.wav,augmented_time\41643_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/32237.wav,augmented_time\32237_time.wav,Question
../dataset/crema-d/AudioWAV/1040_ITH_ANG_XX.wav,augmented_time\1040_ITH_ANG_XX_time.wav,Anger
../dataset/esd/0020/Neutral/0020_000101.wav,augmented_time\0020_000101_time.wav,Neutral
../dataset/ravdess/Actor_20/03-01-06-01-02-02-20.wav,augmented_time\03-01-06-01-02-02-20_time.wav,Fear
../dataset/mlend/MLEndSND_Public/41425.wav,augmented_time\41425_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/37034.wav,augmented_time\37034_time.wav,Bored
../dataset/esd/0018/Angry/0018_000645.wav,augmented_time\0018_000645_time.wav,Anger
../dataset/mlend/MLEndSND_Public/35528.wav,augmented_time\35528_time.wav,Question
../dataset/esd/0018/Happy/0018_000838.wav,augmented_time\0018_000838_time.wav,Happy
../dataset/esd/0018/Happy/0018_000720.wav,augmented_time\0018_000720_time.wav,Happy
../dataset/mlend/MLEndSND_Public/26170.wav,augmented_time\26170_time.wav,Bored
../dataset/esd/0018/Neutral/0018_000155.wav,augmented_time\0018_000155_time.wav,Neutral
../dataset/meld/train/dia379_utt5.mp4,augmented_time\dia379_utt5_time.wav,Sad
../dataset/mlend/MLEndSND_Public/14239.wav,augmented_time\14239_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/38411.wav,augmented_time\38411_time.wav,Happy
../dataset/esd/0012/Neutral/0012_000241.wav,augmented_time\0012_000241_time.wav,Neutral
../dataset/meld/train/dia1_utt8.mp4,augmented_time\dia1_utt8_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/06703.wav,augmented_time\06703_time.wav,Happy
../dataset/esd/0015/Angry/0015_000416.wav,augmented_time\0015_000416_time.wav,Anger
../dataset/crema-d/AudioWAV/1070_IEO_HAP_MD.wav,augmented_time\1070_IEO_HAP_MD_time.wav,Happy
../dataset/mlend/MLEndSND_Public/01766.wav,augmented_time\01766_time.wav,Question
../dataset/meld/train/dia661_utt6.mp4,augmented_time\dia661_utt6_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/17981.wav,augmented_time\17981_time.wav,Neutral
../dataset/crema-d/AudioWAV/1030_TSI_ANG_XX.wav,augmented_time\1030_TSI_ANG_XX_time.wav,Anger
../dataset/mlend/MLEndSND_Public/23180.wav,augmented_time\23180_time.wav,Question
../dataset/esd/0012/Happy/0012_001033.wav,augmented_time\0012_001033_time.wav,Happy
../dataset/esd/0012/Sad/0012_001138.wav,augmented_time\0012_001138_time.wav,Sad
../dataset/esd/0020/Happy/0020_000705.wav,augmented_time\0020_000705_time.wav,Happy
../dataset/mlend/MLEndSND_Public/20749.wav,augmented_time\20749_time.wav,Neutral
../dataset/tess/YAF_angry/YAF_tape_angry.wav,augmented_time\YAF_tape_angry_time.wav,Anger
../dataset/meld/train/dia615_utt17.mp4,augmented_time\dia615_utt17_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/09637.wav,augmented_time\09637_time.wav,Bored
../dataset/esd/0019/Happy/0019_000985.wav,augmented_time\0019_000985_time.wav,Happy
../dataset/crema-d/AudioWAV/1007_IOM_NEU_XX.wav,augmented_time\1007_IOM_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/04441.wav,augmented_time\04441_time.wav,Bored
../dataset/esd/0011/Neutral/0011_000060.wav,augmented_time\0011_000060_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/31830.wav,augmented_time\31830_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/45924.wav,augmented_time\45924_time.wav,Question
../dataset/meld/train/dia895_utt2.mp4,augmented_time\dia895_utt2_time.wav,Anger
../dataset/meld/train/dia247_utt2.mp4,augmented_time\dia247_utt2_time.wav,Happy
../dataset/esd/0017/Happy/0017_000928.wav,augmented_time\0017_000928_time.wav,Happy
../dataset/mlend/MLEndSND_Public/06174.wav,augmented_time\06174_time.wav,Question
../dataset/mlend/MLEndSND_Public/35744.wav,augmented_time\35744_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/38553.wav,augmented_time\38553_time.wav,Happy
../dataset/esd/0012/Surprise/0012_001684.wav,augmented_time\0012_001684_time.wav,Surprise
../dataset/crema-d/AudioWAV/1035_DFA_FEA_XX.wav,augmented_time\1035_DFA_FEA_XX_time.wav,Fear
../dataset/meld/train/dia933_utt8.mp4,augmented_time\dia933_utt8_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/09441.wav,augmented_time\09441_time.wav,Question
../dataset/crema-d/AudioWAV/1073_MTI_NEU_XX.wav,augmented_time\1073_MTI_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/39987.wav,augmented_time\39987_time.wav,Happy
../dataset/mlend/MLEndSND_Public/07639.wav,augmented_time\07639_time.wav,Question
../dataset/mlend/MLEndSND_Public/08917.wav,augmented_time\08917_time.wav,Neutral
../dataset/esd/0011/Happy/0011_000782.wav,augmented_time\0011_000782_time.wav,Happy
../dataset/mlend/MLEndSND_Public/37140.wav,augmented_time\37140_time.wav,Neutral
../dataset/tess/OAF_disgust/OAF_shawl_disgust.wav,augmented_time\OAF_shawl_disgust_time.wav,Disgust
../dataset/esd/0015/Angry/0015_000591.wav,augmented_time\0015_000591_time.wav,Anger
../dataset/ravdess/Actor_13/03-01-08-01-01-02-13.wav,augmented_time\03-01-08-01-01-02-13_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/09836.wav,augmented_time\09836_time.wav,Happy
../dataset/crema-d/AudioWAV/1041_WSI_DIS_XX.wav,augmented_time\1041_WSI_DIS_XX_time.wav,Disgust
../dataset/mlend/MLEndSND_Public/06961.wav,augmented_time\06961_time.wav,Happy
../dataset/esd/0020/Angry/0020_000676.wav,augmented_time\0020_000676_time.wav,Anger
../dataset/mlend/MLEndSND_Public/23898.wav,augmented_time\23898_time.wav,Question
../dataset/esd/0017/Sad/0017_001348.wav,augmented_time\0017_001348_time.wav,Sad
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_sad_11a_2.wav,augmented_time\male2_sad_11a_2_time.wav,Sad
../dataset/mlend/MLEndSND_Public/17941.wav,augmented_time\17941_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/00985.wav,augmented_time\00985_time.wav,Happy
../dataset/mlend/MLEndSND_Public/34761.wav,augmented_time\34761_time.wav,Happy
../dataset/esd/0015/Angry/0015_000644.wav,augmented_time\0015_000644_time.wav,Anger
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_sad_3b_1.wav,augmented_time\male2_sad_3b_1_time.wav,Sad
../dataset/mlend/MLEndSND_Public/17100.wav,augmented_time\17100_time.wav,Happy
../dataset/mlend/MLEndSND_Public/39769.wav,augmented_time\39769_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/30525.wav,augmented_time\30525_time.wav,Bored
../dataset/esd/0017/Surprise/0017_001629.wav,augmented_time\0017_001629_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/13986.wav,augmented_time\13986_time.wav,Happy
../dataset/mlend/MLEndSND_Public/06828.wav,augmented_time\06828_time.wav,Happy
../dataset/mlend/MLEndSND_Public/19715.wav,augmented_time\19715_time.wav,Bored
../dataset/mlend/MLEndSND_Public/07666.wav,augmented_time\07666_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/07819.wav,augmented_time\07819_time.wav,Happy
../dataset/meld/train/dia720_utt14.mp4,augmented_time\dia720_utt14_time.wav,Neutral
../dataset/crema-d/AudioWAV/1059_IWW_ANG_XX.wav,augmented_time\1059_IWW_ANG_XX_time.wav,Anger
../dataset/mlend/MLEndSND_Public/26009.wav,augmented_time\26009_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/01878.wav,augmented_time\01878_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/28955.wav,augmented_time\28955_time.wav,Question
../dataset/esd/0014/Surprise/0014_001669.wav,augmented_time\0014_001669_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/25472.wav,augmented_time\25472_time.wav,Bored
../dataset/crema-d/AudioWAV/1074_ITH_HAP_XX.wav,augmented_time\1074_ITH_HAP_XX_time.wav,Happy
../dataset/crema-d/AudioWAV/1010_WSI_SAD_XX.wav,augmented_time\1010_WSI_SAD_XX_time.wav,Sad
../dataset/crema-d/AudioWAV/1076_MTI_NEU_XX.wav,augmented_time\1076_MTI_NEU_XX_time.wav,Neutral
../dataset/crema-d/AudioWAV/1064_IEO_ANG_LO.wav,augmented_time\1064_IEO_ANG_LO_time.wav,Anger
../dataset/crema-d/AudioWAV/1021_IWW_FEA_XX.wav,augmented_time\1021_IWW_FEA_XX_time.wav,Fear
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_angry_6a_1.wav,augmented_time\female1_angry_6a_1_time.wav,Anger
../dataset/meld/train/dia992_utt3.mp4,augmented_time\dia992_utt3_time.wav,Happy
../dataset/mlend/MLEndSND_Public/05111.wav,augmented_time\05111_time.wav,Question
../dataset/mlend/MLEndSND_Public/15087.wav,augmented_time\15087_time.wav,Happy
../dataset/crema-d/AudioWAV/1058_IEO_SAD_MD.wav,augmented_time\1058_IEO_SAD_MD_time.wav,Sad
../dataset/esd/0020/Surprise/0020_001466.wav,augmented_time\0020_001466_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/18588.wav,augmented_time\18588_time.wav,Happy
../dataset/meld/train/dia371_utt9.mp4,augmented_time\dia371_utt9_time.wav,Neutral
../dataset/tess/OAF_Pleasant_surprise/OAF_life_ps.wav,augmented_time\OAF_life_ps_time.wav,Surprise
../dataset/meld/train/dia621_utt5.mp4,augmented_time\dia621_utt5_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/32922.wav,augmented_time\32922_time.wav,Bored
../dataset/meld/train/dia770_utt2.mp4,augmented_time\dia770_utt2_time.wav,Anger
../dataset/meld/train/dia650_utt4.mp4,augmented_time\dia650_utt4_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/15682.wav,augmented_time\15682_time.wav,Neutral
../dataset/meld/train/dia200_utt3.mp4,augmented_time\dia200_utt3_time.wav,Surprise
../dataset/esd/0016/Sad/0016_001167.wav,augmented_time\0016_001167_time.wav,Sad
../dataset/esd/0013/Happy/0013_000962.wav,augmented_time\0013_000962_time.wav,Happy
../dataset/esd/0018/Sad/0018_001329.wav,augmented_time\0018_001329_time.wav,Sad
../dataset/mlend/MLEndSND_Public/25767.wav,augmented_time\25767_time.wav,Neutral
../dataset/esd/0015/Happy/0015_000793.wav,augmented_time\0015_000793_time.wav,Happy
../dataset/meld/train/dia976_utt6.mp4,augmented_time\dia976_utt6_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/13493.wav,augmented_time\13493_time.wav,Neutral
../dataset/esd/0018/Neutral/0018_000236.wav,augmented_time\0018_000236_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/15165.wav,augmented_time\15165_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/07316.wav,augmented_time\07316_time.wav,Bored
../dataset/meld/train/dia633_utt1.mp4,augmented_time\dia633_utt1_time.wav,Happy
../dataset/mlend/MLEndSND_Public/15417.wav,augmented_time\15417_time.wav,Happy
../dataset/meld/train/dia953_utt3.mp4,augmented_time\dia953_utt3_time.wav,Neutral
../dataset/esd/0020/Sad/0020_001083.wav,augmented_time\0020_001083_time.wav,Sad
../dataset/mlend/MLEndSND_Public/27658.wav,augmented_time\27658_time.wav,Neutral
../dataset/esd/0018/Happy/0018_000772.wav,augmented_time\0018_000772_time.wav,Happy
../dataset/mlend/MLEndSND_Public/39991.wav,augmented_time\39991_time.wav,Question
../dataset/meld/train/dia774_utt9.mp4,augmented_time\dia774_utt9_time.wav,Surprise
../dataset/crema-d/AudioWAV/1047_DFA_NEU_XX.wav,augmented_time\1047_DFA_NEU_XX_time.wav,Neutral
../dataset/mlend/MLEndSND_Public/41140.wav,augmented_time\41140_time.wav,Bored
../dataset/esd/0019/Angry/0019_000594.wav,augmented_time\0019_000594_time.wav,Anger
../dataset/esd/0020/Surprise/0020_001658.wav,augmented_time\0020_001658_time.wav,Surprise
../dataset/mlend/MLEndSND_Public/35006.wav,augmented_time\35006_time.wav,Neutral
../dataset/crema-d/AudioWAV/1039_IOM_HAP_XX.wav,augmented_time\1039_IOM_HAP_XX_time.wav,Happy
../dataset/esd/0018/Angry/0018_000593.wav,augmented_time\0018_000593_time.wav,Anger
../dataset/crema-d/AudioWAV/1016_TAI_NEU_XX.wav,augmented_time\1016_TAI_NEU_XX_time.wav,Neutral
../dataset/esd/0015/Neutral/0015_000345.wav,augmented_time\0015_000345_time.wav,Neutral
../dataset/tess/OAF_angry/OAF_merge_angry.wav,augmented_time\OAF_merge_angry_time.wav,Anger
../dataset/esd/0018/Sad/0018_001338.wav,augmented_time\0018_001338_time.wav,Sad
../dataset/mlend/MLEndSND_Public/29904.wav,augmented_time\29904_time.wav,Bored
../dataset/meld/train/dia218_utt2.mp4,augmented_time\dia218_utt2_time.wav,Neutral
../dataset/esd/0020/Neutral/0020_000025.wav,augmented_time\0020_000025_time.wav,Neutral
