Filepath,Noisepath,Emotion
../dataset/mlend/MLEndSND_Public/09619.wav,augmented_noise\09619_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/32398.wav,augmented_noise\32398_noise.wav,Happy
../dataset/meld/train/dia811_utt7.mp4,augmented_noise\dia811_utt7_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/43803.wav,augmented_noise\43803_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/40251.wav,augmented_noise\40251_noise.wav,Happy
../dataset/crema-d/AudioWAV/1041_IEO_SAD_MD.wav,augmented_noise\1041_IEO_SAD_MD_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/26354.wav,augmented_noise\26354_noise.wav,Question
../dataset/mlend/MLEndSND_Public/18796.wav,augmented_noise\18796_noise.wav,Question
../dataset/mlend/MLEndSND_Public/27770.wav,augmented_noise\27770_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/10296.wav,augmented_noise\10296_noise.wav,Bored
../dataset/esd/0013/Surprise/0013_001696.wav,augmented_noise\0013_001696_noise.wav,Surprise
../dataset/meld/train/dia626_utt11.mp4,augmented_noise\dia626_utt11_noise.wav,Neutral
../dataset/esd/0012/Sad/0012_001233.wav,augmented_noise\0012_001233_noise.wav,Sad
../dataset/esd/0014/Neutral/0014_000026.wav,augmented_noise\0014_000026_noise.wav,Neutral
../dataset/tess/OAF_happy/OAF_pearl_happy.wav,augmented_noise\OAF_pearl_happy_noise.wav,Happy
../dataset/esd/0019/Sad/0019_001353.wav,augmented_noise\0019_001353_noise.wav,Sad
../dataset/crema-d/AudioWAV/1001_WSI_NEU_XX.wav,augmented_noise\1001_WSI_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/24352.wav,augmented_noise\24352_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/16097.wav,augmented_noise\16097_noise.wav,Question
../dataset/mlend/MLEndSND_Public/39475.wav,augmented_noise\39475_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/10760.wav,augmented_noise\10760_noise.wav,Bored
../dataset/meld/train/dia1001_utt4.mp4,augmented_noise\dia1001_utt4_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/45844.wav,augmented_noise\45844_noise.wav,Question
../dataset/esd/0020/Angry/0020_000689.wav,augmented_noise\0020_000689_noise.wav,Anger
../dataset/crema-d/AudioWAV/1083_IEO_FEA_MD.wav,augmented_noise\1083_IEO_FEA_MD_noise.wav,Fear
../dataset/esd/0012/Sad/0012_001290.wav,augmented_noise\0012_001290_noise.wav,Sad
../dataset/esd/0011/Happy/0011_000943.wav,augmented_noise\0011_000943_noise.wav,Happy
../dataset/esd/0013/Happy/0013_001031.wav,augmented_noise\0013_001031_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/42691.wav,augmented_noise\42691_noise.wav,Happy
../dataset/esd/0013/Sad/0013_001375.wav,augmented_noise\0013_001375_noise.wav,Sad
../dataset/crema-d/AudioWAV/1055_IWL_DIS_XX.wav,augmented_noise\1055_IWL_DIS_XX_noise.wav,Disgust
../dataset/mlend/MLEndSND_Public/23558.wav,augmented_noise\23558_noise.wav,Question
../dataset/mlend/MLEndSND_Public/00504.wav,augmented_noise\00504_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1073_TIE_HAP_XX.wav,augmented_noise\1073_TIE_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/17364.wav,augmented_noise\17364_noise.wav,Neutral
../dataset/meld/train/dia228_utt4.mp4,augmented_noise\dia228_utt4_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/10525.wav,augmented_noise\10525_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_sad_13b_1.wav,augmented_noise\female1_sad_13b_1_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/28937.wav,augmented_noise\28937_noise.wav,Question
../dataset/esd/0012/Sad/0012_001328.wav,augmented_noise\0012_001328_noise.wav,Sad
../dataset/meld/train/dia1030_utt4.mp4,augmented_noise\dia1030_utt4_noise.wav,Sad
../dataset/esd/0014/Happy/0014_000948.wav,augmented_noise\0014_000948_noise.wav,Happy
../dataset/meld/train/dia430_utt4.mp4,augmented_noise\dia430_utt4_noise.wav,Surprise
../dataset/esd/0012/Sad/0012_001093.wav,augmented_noise\0012_001093_noise.wav,Sad
../dataset/tess/OAF_Sad/OAF_shall_sad.wav,augmented_noise\OAF_shall_sad_noise.wav,Sad
../dataset/tess/YAF_neutral/YAF_lore_neutral.wav,augmented_noise\YAF_lore_neutral_noise.wav,Neutral
../dataset/esd/0019/Happy/0019_000863.wav,augmented_noise\0019_000863_noise.wav,Happy
../dataset/esd/0015/Happy/0015_000760.wav,augmented_noise\0015_000760_noise.wav,Happy
../dataset/tess/YAF_angry/YAF_voice_angry.wav,augmented_noise\YAF_voice_angry_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/18434.wav,augmented_noise\18434_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/43089.wav,augmented_noise\43089_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/43100.wav,augmented_noise\43100_noise.wav,Bored
../dataset/meld/train/dia602_utt3.mp4,augmented_noise\dia602_utt3_noise.wav,Happy
../dataset/esd/0016/Sad/0016_001189.wav,augmented_noise\0016_001189_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/29269.wav,augmented_noise\29269_noise.wav,Neutral
../dataset/tess/YAF_neutral/YAF_cab_neutral.wav,augmented_noise\YAF_cab_neutral_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/35207.wav,augmented_noise\35207_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/43930.wav,augmented_noise\43930_noise.wav,Bored
../dataset/esd/0017/Surprise/0017_001612.wav,augmented_noise\0017_001612_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/30781.wav,augmented_noise\30781_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/15108.wav,augmented_noise\15108_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/21748.wav,augmented_noise\21748_noise.wav,Neutral
../dataset/meld/train/dia354_utt12.mp4,augmented_noise\dia354_utt12_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1072_IOM_ANG_XX.wav,augmented_noise\1072_IOM_ANG_XX_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/20336.wav,augmented_noise\20336_noise.wav,Question
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_neutral_10b_1.wav,augmented_noise\male1_neutral_10b_1_noise.wav,Neutral
../dataset/esd/0019/Angry/0019_000683.wav,augmented_noise\0019_000683_noise.wav,Anger
../dataset/tess/YAF_fear/YAF_when_fear.wav,augmented_noise\YAF_when_fear_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/25638.wav,augmented_noise\25638_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/26138.wav,augmented_noise\26138_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/13739.wav,augmented_noise\13739_noise.wav,Neutral
../dataset/esd/0019/Surprise/0019_001707.wav,augmented_noise\0019_001707_noise.wav,Surprise
../dataset/esd/0011/Surprise/0011_001498.wav,augmented_noise\0011_001498_noise.wav,Surprise
../dataset/esd/0014/Neutral/0014_000258.wav,augmented_noise\0014_000258_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/30972.wav,augmented_noise\30972_noise.wav,Bored
../dataset/esd/0018/Angry/0018_000559.wav,augmented_noise\0018_000559_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/31003.wav,augmented_noise\31003_noise.wav,Question
../dataset/esd/0020/Sad/0020_001103.wav,augmented_noise\0020_001103_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/43690.wav,augmented_noise\43690_noise.wav,Bored
../dataset/crema-d/AudioWAV/1044_IEO_ANG_MD.wav,augmented_noise\1044_IEO_ANG_MD_noise.wav,Anger
../dataset/meld/train/dia392_utt11.mp4,augmented_noise\dia392_utt11_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/30642.wav,augmented_noise\30642_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/02155.wav,augmented_noise\02155_noise.wav,Question
../dataset/esd/0019/Sad/0019_001220.wav,augmented_noise\0019_001220_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/16836.wav,augmented_noise\16836_noise.wav,Neutral
../dataset/esd/0020/Happy/0020_000883.wav,augmented_noise\0020_000883_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/21995.wav,augmented_noise\21995_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/20790.wav,augmented_noise\20790_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/22799.wav,augmented_noise\22799_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1054_IEO_DIS_LO.wav,augmented_noise\1054_IEO_DIS_LO_noise.wav,Disgust
../dataset/esd/0015/Surprise/0015_001574.wav,augmented_noise\0015_001574_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/38294.wav,augmented_noise\38294_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/12862.wav,augmented_noise\12862_noise.wav,Happy
../dataset/esd/0016/Surprise/0016_001668.wav,augmented_noise\0016_001668_noise.wav,Surprise
../dataset/esd/0012/Happy/0012_000892.wav,augmented_noise\0012_000892_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/11789.wav,augmented_noise\11789_noise.wav,Happy
../dataset/esd/0019/Neutral/0019_000059.wav,augmented_noise\0019_000059_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1007_IEO_ANG_MD.wav,augmented_noise\1007_IEO_ANG_MD_noise.wav,Anger
../dataset/esd/0019/Sad/0019_001400.wav,augmented_noise\0019_001400_noise.wav,Sad
../dataset/esd/0017/Sad/0017_001331.wav,augmented_noise\0017_001331_noise.wav,Sad
../dataset/esd/0016/Angry/0016_000359.wav,augmented_noise\0016_000359_noise.wav,Anger
../dataset/crema-d/AudioWAV/1013_IEO_SAD_HI.wav,augmented_noise\1013_IEO_SAD_HI_noise.wav,Sad
../dataset/crema-d/AudioWAV/1042_ITS_NEU_XX.wav,augmented_noise\1042_ITS_NEU_XX_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1042_IWL_NEU_XX.wav,augmented_noise\1042_IWL_NEU_XX_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1089_IEO_SAD_HI.wav,augmented_noise\1089_IEO_SAD_HI_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/05308.wav,augmented_noise\05308_noise.wav,Question
../dataset/esd/0017/Happy/0017_000707.wav,augmented_noise\0017_000707_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/08079.wav,augmented_noise\08079_noise.wav,Neutral
../dataset/meld/train/dia599_utt5.mp4,augmented_noise\dia599_utt5_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/03099.wav,augmented_noise\03099_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/21781.wav,augmented_noise\21781_noise.wav,Question
../dataset/esd/0012/Angry/0012_000668.wav,augmented_noise\0012_000668_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/08856.wav,augmented_noise\08856_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/44367.wav,augmented_noise\44367_noise.wav,Question
../dataset/esd/0019/Angry/0019_000357.wav,augmented_noise\0019_000357_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/26464.wav,augmented_noise\26464_noise.wav,Question
../dataset/mlend/MLEndSND_Public/31260.wav,augmented_noise\31260_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/46569.wav,augmented_noise\46569_noise.wav,Question
../dataset/crema-d/AudioWAV/1066_DFA_FEA_XX.wav,augmented_noise\1066_DFA_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/35050.wav,augmented_noise\35050_noise.wav,Question
../dataset/esd/0011/Neutral/0011_000189.wav,augmented_noise\0011_000189_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/03908.wav,augmented_noise\03908_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_angry_12b_1.wav,augmented_noise\female1_angry_12b_1_noise.wav,Anger
../dataset/esd/0015/Sad/0015_001361.wav,augmented_noise\0015_001361_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/03937.wav,augmented_noise\03937_noise.wav,Question
../dataset/meld/train/dia135_utt8.mp4,augmented_noise\dia135_utt8_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/02542.wav,augmented_noise\02542_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1062_MTI_NEU_XX.wav,augmented_noise\1062_MTI_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/41065.wav,augmented_noise\41065_noise.wav,Happy
../dataset/esd/0017/Neutral/0017_000066.wav,augmented_noise\0017_000066_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/33932.wav,augmented_noise\33932_noise.wav,Happy
../dataset/esd/0011/Sad/0011_001082.wav,augmented_noise\0011_001082_noise.wav,Sad
../dataset/meld/train/dia423_utt6.mp4,augmented_noise\dia423_utt6_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/03114.wav,augmented_noise\03114_noise.wav,Question
../dataset/mlend/MLEndSND_Public/03179.wav,augmented_noise\03179_noise.wav,Question
../dataset/esd/0018/Angry/0018_000569.wav,augmented_noise\0018_000569_noise.wav,Anger
../dataset/esd/0019/Neutral/0019_000160.wav,augmented_noise\0019_000160_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/41259.wav,augmented_noise\41259_noise.wav,Question
../dataset/tess/OAF_angry/OAF_phone_angry.wav,augmented_noise\OAF_phone_angry_noise.wav,Anger
../dataset/meld/train/dia95_utt0.mp4,augmented_noise\dia95_utt0_noise.wav,Happy
../dataset/meld/train/dia585_utt1.mp4,augmented_noise\dia585_utt1_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/06966.wav,augmented_noise\06966_noise.wav,Question
../dataset/mlend/MLEndSND_Public/00855.wav,augmented_noise\00855_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/24593.wav,augmented_noise\24593_noise.wav,Question
../dataset/mlend/MLEndSND_Public/31382.wav,augmented_noise\31382_noise.wav,Happy
../dataset/crema-d/AudioWAV/1045_IOM_NEU_XX.wav,augmented_noise\1045_IOM_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/27230.wav,augmented_noise\27230_noise.wav,Happy
../dataset/esd/0020/Happy/0020_001049.wav,augmented_noise\0020_001049_noise.wav,Happy
../dataset/crema-d/AudioWAV/1056_TSI_FEA_XX.wav,augmented_noise\1056_TSI_FEA_XX_noise.wav,Fear
../dataset/ravdess/Actor_08/03-01-01-01-02-01-08.wav,augmented_noise\03-01-01-01-02-01-08_noise.wav,Neutral
../dataset/esd/0012/Neutral/0012_000242.wav,augmented_noise\0012_000242_noise.wav,Neutral
../dataset/esd/0014/Sad/0014_001342.wav,augmented_noise\0014_001342_noise.wav,Sad
../dataset/ravdess/Actor_08/03-01-08-01-01-01-08.wav,augmented_noise\03-01-08-01-01-01-08_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/44165.wav,augmented_noise\44165_noise.wav,Happy
../dataset/meld/train/dia665_utt3.mp4,augmented_noise\dia665_utt3_noise.wav,Neutral
../dataset/esd/0017/Sad/0017_001107.wav,augmented_noise\0017_001107_noise.wav,Sad
../dataset/esd/0017/Surprise/0017_001622.wav,augmented_noise\0017_001622_noise.wav,Surprise
../dataset/esd/0015/Sad/0015_001190.wav,augmented_noise\0015_001190_noise.wav,Sad
../dataset/esd/0015/Sad/0015_001378.wav,augmented_noise\0015_001378_noise.wav,Sad
../dataset/meld/train/dia1009_utt16.mp4,augmented_noise\dia1009_utt16_noise.wav,Happy
../dataset/crema-d/AudioWAV/1003_TIE_HAP_XX.wav,augmented_noise\1003_TIE_HAP_XX_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/36509.wav,augmented_noise\36509_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/18923.wav,augmented_noise\18923_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/19663.wav,augmented_noise\19663_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/10591.wav,augmented_noise\10591_noise.wav,Bored
../dataset/meld/train/dia154_utt5.mp4,augmented_noise\dia154_utt5_noise.wav,Surprise
../dataset/meld/train/dia730_utt6.mp4,augmented_noise\dia730_utt6_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/44160.wav,augmented_noise\44160_noise.wav,Bored
../dataset/crema-d/AudioWAV/1044_IEO_HAP_LO.wav,augmented_noise\1044_IEO_HAP_LO_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/19585.wav,augmented_noise\19585_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/07839.wav,augmented_noise\07839_noise.wav,Bored
../dataset/crema-d/AudioWAV/1015_MTI_FEA_XX.wav,augmented_noise\1015_MTI_FEA_XX_noise.wav,Fear
../dataset/meld/train/dia976_utt8.mp4,augmented_noise\dia976_utt8_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/40902.wav,augmented_noise\40902_noise.wav,Neutral
../dataset/meld/train/dia410_utt4.mp4,augmented_noise\dia410_utt4_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/36393.wav,augmented_noise\36393_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/24028.wav,augmented_noise\24028_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/01068.wav,augmented_noise\01068_noise.wav,Question
../dataset/esd/0015/Happy/0015_000827.wav,augmented_noise\0015_000827_noise.wav,Happy
../dataset/crema-d/AudioWAV/1052_IWL_NEU_XX.wav,augmented_noise\1052_IWL_NEU_XX_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1014_TAI_FEA_XX.wav,augmented_noise\1014_TAI_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/01572.wav,augmented_noise\01572_noise.wav,Question
../dataset/crema-d/AudioWAV/1033_TAI_FEA_XX.wav,augmented_noise\1033_TAI_FEA_XX_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/38204.wav,augmented_noise\38204_noise.wav,Bored
../dataset/meld/train/dia305_utt10.mp4,augmented_noise\dia305_utt10_noise.wav,Neutral
../dataset/esd/0019/Happy/0019_000821.wav,augmented_noise\0019_000821_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/39350.wav,augmented_noise\39350_noise.wav,Bored
../dataset/crema-d/AudioWAV/1072_TAI_NEU_XX.wav,augmented_noise\1072_TAI_NEU_XX_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/40383.wav,augmented_noise\40383_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/13014.wav,augmented_noise\13014_noise.wav,Question
../dataset/esd/0017/Happy/0017_001040.wav,augmented_noise\0017_001040_noise.wav,Happy
../dataset/meld/train/dia818_utt6.mp4,augmented_noise\dia818_utt6_noise.wav,Sad
../dataset/esd/0012/Surprise/0012_001649.wav,augmented_noise\0012_001649_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/13046.wav,augmented_noise\13046_noise.wav,Bored
../dataset/mlend/MLEndSND_Public/02685.wav,augmented_noise\02685_noise.wav,Happy
../dataset/esd/0018/Angry/0018_000466.wav,augmented_noise\0018_000466_noise.wav,Anger
../dataset/crema-d/AudioWAV/1002_IOM_FEA_XX.wav,augmented_noise\1002_IOM_FEA_XX_noise.wav,Fear
../dataset/esd/0016/Neutral/0016_000025.wav,augmented_noise\0016_000025_noise.wav,Neutral
../dataset/tess/YAF_pleasant_surprised/YAF_chair_ps.wav,augmented_noise\YAF_chair_ps_noise.wav,Surprise
../dataset/crema-d/AudioWAV/1021_IWL_ANG_XX.wav,augmented_noise\1021_IWL_ANG_XX_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/23282.wav,augmented_noise\23282_noise.wav,Bored
../dataset/esd/0015/Sad/0015_001253.wav,augmented_noise\0015_001253_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/37758.wav,augmented_noise\37758_noise.wav,Question
../dataset/meld/train/dia761_utt5.mp4,augmented_noise\dia761_utt5_noise.wav,Anger
../dataset/mlend/MLEndSND_Public/13672.wav,augmented_noise\13672_noise.wav,Neutral
../dataset/esd/0012/Neutral/0012_000114.wav,augmented_noise\0012_000114_noise.wav,Neutral
../dataset/meld/train/dia969_utt5.mp4,augmented_noise\dia969_utt5_noise.wav,Happy
../dataset/crema-d/AudioWAV/1077_MTI_SAD_XX.wav,augmented_noise\1077_MTI_SAD_XX_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/29643.wav,augmented_noise\29643_noise.wav,Bored
../dataset/meld/train/dia614_utt0.mp4,augmented_noise\dia614_utt0_noise.wav,Neutral
../dataset/mlend/MLEndSND_Public/11380.wav,augmented_noise\11380_noise.wav,Question
../dataset/crema-d/AudioWAV/1087_ITS_NEU_XX.wav,augmented_noise\1087_ITS_NEU_XX_noise.wav,Neutral
../dataset/crema-d/AudioWAV/1039_IEO_HAP_HI.wav,augmented_noise\1039_IEO_HAP_HI_noise.wav,Happy
../dataset/meld/train/dia725_utt6.mp4,augmented_noise\dia725_utt6_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/39126.wav,augmented_noise\39126_noise.wav,Happy
../dataset/meld/train/dia464_utt6.mp4,augmented_noise\dia464_utt6_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/19648.wav,augmented_noise\19648_noise.wav,Question
../dataset/mlend/MLEndSND_Public/34717.wav,augmented_noise\34717_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/32375.wav,augmented_noise\32375_noise.wav,Question
../dataset/mlend/MLEndSND_Public/33125.wav,augmented_noise\33125_noise.wav,Happy
../dataset/mlend/MLEndSND_Public/06417.wav,augmented_noise\06417_noise.wav,Question
../dataset/mlend/MLEndSND_Public/20864.wav,augmented_noise\20864_noise.wav,Happy
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_sad_13b_2.wav,augmented_noise\female1_sad_13b_2_noise.wav,Sad
../dataset/mlend/MLEndSND_Public/00601.wav,augmented_noise\00601_noise.wav,Bored
../dataset/crema-d/AudioWAV/1085_WSI_DIS_XX.wav,augmented_noise\1085_WSI_DIS_XX_noise.wav,Disgust
../dataset/esd/0013/Surprise/0013_001581.wav,augmented_noise\0013_001581_noise.wav,Surprise
../dataset/esd/0016/Sad/0016_001196.wav,augmented_noise\0016_001196_noise.wav,Sad
../dataset/esd/0015/Neutral/0015_000206.wav,augmented_noise\0015_000206_noise.wav,Neutral
../dataset/meld/train/dia451_utt2.mp4,augmented_noise\dia451_utt2_noise.wav,Happy
../dataset/tess/OAF_Sad/OAF_sheep_sad.wav,augmented_noise\OAF_sheep_sad_noise.wav,Sad
../dataset/ravdess/Actor_22/03-01-06-02-02-01-22.wav,augmented_noise\03-01-06-02-02-01-22_noise.wav,Fear
../dataset/mlend/MLEndSND_Public/37972.wav,augmented_noise\37972_noise.wav,Neutral
../dataset/esd/0018/Neutral/0018_000010.wav,augmented_noise\0018_000010_noise.wav,Neutral
../dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_neutral_2b_1.wav,augmented_noise\male1_neutral_2b_1_noise.wav,Neutral
../dataset/meld/train/dia388_utt10.mp4,augmented_noise\dia388_utt10_noise.wav,Surprise
../dataset/mlend/MLEndSND_Public/09606.wav,augmented_noise\09606_noise.wav,Happy
../dataset/esd/0014/Surprise/0014_001499.wav,augmented_noise\0014_001499_noise.wav,Surprise
